id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
117,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,3541.152825094483,3592.8819917611495,3535.495506764171,3535.495506764171
112,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,3543.929656655426,3625.926409902179,3539.9296023104257,3543.929656655426
112,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,3545.9297059040787,3576.6567934804534,3539.9296023104257,3545.9297059040787
118,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,3552.0000823349337,3654.91425399162,3544.0,3552.0000823349337
114,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,3559.198100699204,3602.382128476982,3548.1979521918047,3559.198100699204
119,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,3564.0000454646,3611.4954158349706,3561.0,3564.0000454646
117,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,3570.1228269207095,3652.8220004744285,3535.495506764171,3542.495555769318
113,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,3577.802641037528,3668.191056710441,3570.8025309153945,3577.802641037528
116,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,3580.7256923191685,3630.5658620504273,3580.7256923191685,3580.7256923191685
116,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,3580.7256923191685,3656.333895996679,3580.7256923191685,3580.7256923191685
120,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,3607.0001357058136,3715.8025309153945,3591.0,3607.0001357058136
114,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,3608.382232070635,3639.1093196470097,3602.382128476982,3608.382232070635
121,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,3611.000046934827,3663.68975281718,3604.0,3611.000046934827
119,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,3611.4954158349706,3663.224582501637,3611.4954158349706,3611.4954158349706
119,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,3611.4954158349706,3676.4074528720075,3611.4954158349706,3611.4954158349706
124,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,3621.00005801244,3681.745475527715,3618.0,3621.00005801244
123,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,3622.0000454646,3673.4236043618434,3618.0,3622.0000454646
114,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,3625.926409902179,3707.923163148932,3602.382128476982,3606.382182821982
112,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,3629.926460416366,3707.514364776422,3625.926409902179,3629.926460416366
122,COMP_M,2,2_10,M.USER.APP.2,2,25,6,25,None,48.92190669371197,3632.000195981387,3680.9221026750993,3618.0,3632.000195981387
112,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,3635.9265829495794,3672.966163857612,3625.926409902179,3635.9265829495794
119,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,3652.8220004744285,3735.5211740281475,3611.4954158349706,3618.4954648401176
118,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,3654.91425399162,3765.413255987628,3654.91425399162,3654.91425399162
121,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,3663.68975281718,3725.8412234054153,3663.68975281718,3663.68975281718
121,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,3663.68975281718,3736.975046934827,3663.68975281718,3663.68975281718
121,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,3663.68975281718,3714.4132822289444,3663.68975281718,3663.68975281718
121,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,3663.68975281718,3750.8515175230623,3663.68975281718,3663.68975281718
113,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,3673.1910971562806,3705.950953787105,3668.191056710441,3673.1910971562806
123,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,3673.4236043618434,3743.7043061162294,3673.4236043618434,3673.4236043618434
113,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,3676.1911254677207,3728.524458801054,3668.191056710441,3676.1911254677207
123,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,3680.4236584278165,3732.152825094483,3673.4236043618434,3680.4236584278165
124,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,3687.745574532648,3730.9296023104257,3681.745475527715,3687.745574532648
122,COMP_M,2,2_11,2_(10-11),25,26,25,37,2_10,58.40034071550256,3690.922196096859,3749.3225368123612,3680.9221026750993,3690.922196096859
112,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,3707.514364776422,3748.0122550717806,3707.514364776422,3707.514364776422
114,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,3711.923213663119,3789.511118023175,3707.923163148932,3711.923213663119
114,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,3717.9233361963325,3754.9629171043653,3707.923163148932,3717.9233361963325
120,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,3722.802641037528,3813.191056710441,3715.8025309153945,3722.802641037528
113,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,3728.524458801054,3761.523264057924,3728.524458801054,3728.524458801054
113,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,3730.524492158481,3784.9292540632428,3728.524458801054,3730.524492158481
124,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,3734.929656655426,3816.926409902179,3730.9296023104257,3734.929656655426
123,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,3735.5211740281475,3818.2203475818665,3673.4236043618434,3678.4236533669905
124,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,3736.9297059040787,3767.6567934804534,3730.9296023104257,3736.9297059040787
122,COMP_M,2,2_12,2_(11-12),26,27,37,37,2_11,99.79216354344122,3749.3225368123612,3849.1147003558026,3749.3225368123612,3749.3225368123612
112,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,3756.012332471807,3841.6696533440813,3748.0122550717806,3756.012332471807
114,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,3789.511118023175,3830.0090083185337,3789.511118023175,3789.511118023175
120,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,3818.1910971562806,3850.950953787105,3813.191056710441,3818.1910971562806
124,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,3820.926460416366,3898.514364776422,3816.926409902179,3820.926460416366
120,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,3821.1911254677207,3873.524458801054,3813.191056710441,3821.1911254677207
124,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,3826.9265829495794,3863.966163857612,3816.926409902179,3826.9265829495794
125,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,3827.0001160248803,3919.1979521918047,3820.0,3827.0001160248803
127,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,3834.00005801244,3894.745475527715,3831.0,3834.00005801244
126,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,3835.0000454646,3886.4236043618434,3831.0,3835.0000454646
114,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,3841.6696533440813,3927.3269742163557,3830.0090083185337,3838.00908571856
128,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,3843.0000909292003,3897.641901847975,3835.0,3843.0000909292003
120,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,3873.524458801054,3906.523264057924,3873.524458801054,3873.524458801054
120,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,3875.524492158481,3929.9292540632428,3873.524458801054,3875.524492158481
126,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,3886.4236043618434,3956.7043061162294,3886.4236043618434,3886.4236043618434
126,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,3891.4236533669905,3974.1228269207095,3886.4236043618434,3891.4236533669905
126,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,3893.4236584278165,3945.152825094483,3886.4236043618434,3893.4236584278165
129,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,3897.641901847975,3952.28371276675,3850.0,3858.0000909292003
128,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,3897.641901847975,3957.1545516482415,3897.641901847975,3897.641901847975
128,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,3897.641901847975,3964.2637393979085,3897.641901847975,3897.641901847975
124,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,3898.514364776422,3939.0122550717806,3898.514364776422,3898.514364776422
127,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,3900.745574532648,3943.9296023104257,3894.745475527715,3900.745574532648
125,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,3943.9296023104257,3987.1136300882035,3919.1979521918047,3930.198100699204
132,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,3947.0000454646,3994.4954158349706,3944.0,3947.0000454646
124,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,3947.012332471807,4032.6696533440813,3939.0122550717806,3947.012332471807
127,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,3947.929656655426,4029.926409902179,3943.9296023104257,3947.929656655426
127,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,3949.9297059040787,3980.6567934804534,3943.9296023104257,3949.9297059040787
130,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,3952.28371276675,4006.9255236855247,3869.0,3877.0000909292003
128,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,3956.7043061162294,4026.9850078706154,3897.641901847975,3909.642026206215
129,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,3957.1545516482415,4016.667201448508,3952.28371276675,3952.28371276675
129,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,3964.2637393979085,4030.885576947842,3952.28371276675,3952.28371276675
133,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,3983.0000623347732,4074.2897819609416,3973.0,3983.0000623347732
125,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,3993.1137336818565,4023.8408212582312,3987.1136300882035,3993.1137336818565
132,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,3994.4954158349706,4046.224582501637,3994.4954158349706,3994.4954158349706
132,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,3994.4954158349706,4059.4074528720075,3994.4954158349706,3994.4954158349706
132,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,4001.4954648401176,4084.1946383938366,3994.4954158349706,4001.4954648401176
131,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,4006.9255236855247,4061.5673346042995,3873.0,3881.0001363938004
130,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,4016.667201448508,4076.1798512487744,4006.9255236855247,4006.9255236855247
134,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,4018.925647473205,4121.839819129892,4009.0,4018.925647473205
129,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,4026.9850078706154,4097.265709625001,3952.28371276675,3964.28383712499
125,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,4029.926409902179,4111.923163148932,3987.1136300882035,3991.1136844332036
130,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,4030.885576947842,4097.507414497775,4006.9255236855247,4006.9255236855247
127,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,4033.926460416366,4111.514364776423,4029.926409902179,4033.926460416366
127,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,4039.9265829495794,4076.966163857612,4029.926409902179,4039.9265829495794
133,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,4074.2897819609416,4109.375451742873,4074.2897819609416,4074.2897819609416
131,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,4076.1798512487744,4135.69250104904,4061.5673346042995,4061.5673346042995
135,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,4079.0001357058136,4187.8025309153945,4063.0,4079.0001357058136
136,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,4084.000046934827,4136.68975281718,4077.0,4084.000046934827
133,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,4084.2899308258216,4117.064281475172,4074.2897819609416,4084.2899308258216
130,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,4097.265709625001,4167.546411379387,4006.9255236855247,4018.925648043765
131,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,4097.507414497775,4164.129252047709,4061.5673346042995,4061.5673346042995
127,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,4111.514364776423,4152.0122550717815,4111.514364776423,4111.514364776423
125,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,4115.923213663119,4193.511118023175,4111.923163148932,4115.923213663119
134,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,4121.839819129892,4232.3388211259,4121.839819129892,4121.839819129892
125,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,4121.9233361963325,4158.962917104365,4111.923163148932,4121.9233361963325
136,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,4136.68975281718,4198.841223405416,4136.68975281718,4136.68975281718
136,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,4136.68975281718,4209.975046934827,4136.68975281718,4136.68975281718
136,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,4136.68975281718,4187.413282228945,4136.68975281718,4136.68975281718
136,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,4136.68975281718,4223.851517523062,4136.68975281718,4136.68975281718
127,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,4160.012332471809,4245.669653344083,4152.0122550717815,4160.012332471809
137,COMP_M,2,2_10,M.USER.APP.2,2,25,6,25,None,48.92190669371197,4162.000195981385,4210.922102675097,4148.0,4162.000195981385
131,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,4167.546411379387,4237.827113133772,4061.5673346042995,4073.5674589625396
138,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,4185.0000510407735,4249.308462255727,4181.0,4185.0000510407735
125,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,4193.511118023175,4234.009008318534,4193.511118023175,4193.511118023175
135,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,4194.802641037528,4285.1910567104405,4187.8025309153945,4194.802641037528
137,COMP_M,2,2_11,2_(10-11),25,26,25,37,2_10,58.40034071550256,4220.922196096857,4279.322536812359,4210.922102675097,4220.922196096857
139,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,4240.000082334933,4342.914253991619,4232.0,4240.000082334933
125,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,4245.669653344083,4331.326974216357,4234.009008318534,4242.009085718561
138,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,4259.3085793106475,4304.2631247651925,4249.308462255727,4259.3085793106475
138,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,4261.3086144744475,4314.6138883081185,4249.308462255727,4261.3086144744475
140,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,4268.000090929199,4322.641901847975,4260.0,4268.000090929199
137,COMP_M,2,2_12,2_(11-12),26,27,37,37,2_11,99.79216354344122,4279.322536812359,4379.114700355801,4279.322536812359,4279.322536812359
135,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,4290.191097156281,4322.950953787105,4285.1910567104405,4290.191097156281
135,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,4293.191125467721,4345.524458801054,4285.1910567104405,4293.191125467721
141,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,4305.000135705814,4413.8025309153945,4289.0,4305.000135705814
142,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,4311.000046934827,4363.68975281718,4304.0,4311.000046934827
140,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,4322.641901847975,4382.154551648241,4322.641901847975,4322.641901847975
140,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,4322.641901847975,4389.2637393979085,4322.641901847975,4322.641901847975
140,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,4334.642026206215,4404.9227279606,4322.641901847975,4334.642026206215
139,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,4342.914253991619,4453.413255987627,4342.914253991619,4342.914253991619
135,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,4345.524458801054,4378.523264057923,4345.524458801054,4345.524458801054
135,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,4347.52449215848,4401.929254063241,4345.524458801054,4347.52449215848
143,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,4356.000051582694,4397.890271143572,4349.0,4356.000051582694
142,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,4363.68975281718,4425.841223405416,4363.68975281718,4363.68975281718
142,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,4363.68975281718,4436.975046934827,4363.68975281718,4363.68975281718
142,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,4363.68975281718,4414.413282228945,4363.68975281718,4363.68975281718
142,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,4363.68975281718,4450.851517523062,4363.68975281718,4363.68975281718
143,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,4397.890271143572,4441.556937810239,4397.890271143572,4397.890271143572
143,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,4406.890335027573,4435.7250206259505,4397.890271143572,4406.890335027573
143,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,4408.890401138492,4430.966663222273,4397.890271143572,4408.890401138492
143,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,4412.890440067172,4435.800214503262,4397.890271143572,4412.890440067172
141,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,4420.802641037528,4511.1910567104405,4413.8025309153945,4420.802641037528
143,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,4450.557049688278,4479.974899586859,4441.556937810239,4450.557049688278
143,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,4452.557006737319,4474.273440679317,4441.556937810239,4452.557006737319
143,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,4456.5570928531715,4500.794472015363,4441.556937810239,4456.5570928531715
144,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,4489.000082334933,4591.914253991619,4481.0,4489.000082334933
146,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,4493.00005801244,4553.745475527715,4490.0,4493.00005801244
145,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,4494.0000454646,4545.423604361843,4490.0,4494.0000454646
141,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,4516.191097156281,4548.950953787105,4511.1910567104405,4516.191097156281
141,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,4519.191125467721,4571.524458801054,4511.1910567104405,4519.191125467721
147,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,4545.423604361843,4596.847163259086,4508.0,4512.0000454646
145,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,4545.423604361843,4615.7043061162285,4545.423604361843,4545.423604361843
145,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,4550.423653366989,4633.122826920709,4545.423604361843,4550.423653366989
148,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,4553.745475527715,4614.49089304299,4508.0,4511.00005801244
145,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,4556.00012191888,4607.729288585547,4545.423604361843,4556.00012191888
153,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,4557.000135705814,4665.8025309153945,4541.0,4557.000135705814
146,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,4559.745574532649,4602.929602310426,4553.745475527715,4559.745574532649
154,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,4564.000046934827,4616.68975281718,4557.0,4564.000046934827
141,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,4571.524458801054,4604.523264057923,4571.524458801054,4571.524458801054
141,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,4573.52449215848,4627.929254063241,4571.524458801054,4573.52449215848
